data_compra_date;id_pedido;id_produto;entrega_uf;receita_frete;receita_produto;quantidade_produto;situacao;tipo_venda;canal;desconto_produto;receita_total;nome_produto;categoria
23/01/2020;7753848;185355;SP;117,22000120;96,90000153;1;Cancelado;1P;MM;0,00000;214,12000270;Painel para TV até 42 Polegadas Life Espresso Móveis;Painel para TV
29/01/2020;7820627;2369427;RJ;28,26000023;99,90000153;1;Aprovado;3P;MM;0,00000;128,16000180;Espelho Redondo Com Alça Suspenso Decorativo Marrom 45cm;Espelhos
14/01/2020;7648087;518940;SC;61,52000046;249,89999390;1;Cancelado;1P;MM;0,00000;311,41999440;Balcão de Cozinha Modulado 2 Portas 80cm Verace Espresso Móveis;Balcão de Cozinha
13/01/2020;7626862;278456;SP;24,85000038;86,94000244;13;Aprovado;1P;MM;0,00000;111,79000280;Rodapé MDF 702 Moldufama 15mmx7cm Metro Linear;Rodapés Decorativos
11/01/2020;7605835;471832;RJ;78,72000122;429,89999390;1;Cancelado;1P;B2W;0,00000;508,61999510;Cômoda 2 Portas 7 Gavetas Paris Espresso Móveis;Cômodas
29/01/2020;7821925;2086206;MG;279,79998780;2099,00000000;1;Aprovado;3P;MM;0,00000;2378,79998800;Sofá Cairo 3,52M Retrátil e Reclinável com Molas No Assento e 6 Almofadas Tecido Suede;Sofás
01/01/2020;7456659;466464;MG;144,00000000;389,89999390;1;Cancelado;1P;CNova;0,00000;533,89999390;Estante Home York com LED e Prateleiras de Vidro Tradicional Moderno Móveis Bechara;Estantes para TV e Home Theater
17/01/2020;7679777;1782343;SP;44,00000000;129,89999390;1;Aprovado;3P;MM;0,00000;173,89999390;Kit 2 Banquetas Cuba Cozinha Bar Cuba Rattan Preto Assento Preto;Banquetas
13/01/2020;7627319;192966;SP;38,34000015;141,89999390;1;Aprovado;1P;Magazine Luiza;-14,19000;166,04999450;Armário Fruteira 2 Portas com Nicho Espresso Móveis;Fruteiras
09/01/2020;7580010;457025;PR;60,59999847;129,89999390;1;Aprovado;1P;Mercado Livre;0,00000;190,50000000;Armário Multiuso 2 Portas Ibiza 4099 Móveis Doripel;Armários Multiuso
15/01/2020;7661832;1132674;RS;74,88999939;229,89999390;1;Aprovado;3P;MM;0,00000;304,78999330;Mesa Camping Retratil 83X63X67Cm;Mesas para Camping
16/01/2020;7670362;290743;RJ;67,51000214;141,89999390;1;Aprovado;1P;Magazine Luiza;0,00000;209,40999600;Painel pra TV até 43 Polegadas Ipê Linea Brasil;Painel para TV
28/01/2020;7813233;283827;MG;75,66999817;259,89999390;1;Aprovado;1P;B2W;0,00000;335,56999210;Rack com Painel para TV 42 Polegadas Gurupi JCM Móveis;Rack com Painel
12/01/2020;7664230;534681;SP;50,04000092;237,80000310;2;Aprovado;1P;Mercado Livre;0,00000;287,84000400;Estante para Livros 5 Prateleiras Charge Espresso Móveis;Estantes
21/01/2020;7734567;1846999;GO;54,77000046;199,00000000;1;Aprovado;3P;MM;0,00000;253,77000050;Fogão Cooktop Embutir 2 Bocas Tampo em Inox Escovado;Cooktops
19/01/2020;7706216;411705;RJ;34,90000153;101,90000150;1;Aprovado;1P;Zoom;0,00000;136,80000310;Rack para TV 32 até Polegadas Cipo JCM Móveis;Racks
17/01/2020;7686389;488552;SP;71,66999817;188,66999820;1;Aprovado;1P;Mercado Livre;0,00000;260,33999630;Cômoda Sapateira Infantil 1 Porta 4 Gavetas Doce Sonho Qmovi;Cômodas
10/01/2020;7591621;521574;MG;100,33999630;589,90002440;1;Aprovado;1P;MM;0,00000;690,24002080;Guarda Roupa Solteiro 4 Espelhos 2 Portas de Correr Roma New Espresso Móveis;Guarda-Roupas
11/01/2020;7600035;97002;SP;0,00000000;459,89999390;1;Aprovado;1P;MM;0,00000;459,89999390;Mesa para Computador 2 Gavetas com Nichos C215 Dalla Costa;Escrivaninhas
25/01/2020;7777460;487962;RJ;169,55000310;451,50000000;1;Aprovado;1P;MM;-22,58000;598,47000310;Guarda Roupa Casal 6 Portas 2 Gavetas Paris Espresso Móveis;Guarda-Roupas
29/01/2020;7819990;526614;MG;173,08999630;481,45999150;1;Aprovado;1P;B2W;0,00000;654,55000310;Cozinha Compacta 4 Peças Balcão com Tampo 3 Portas de Vidro Lara Espresso Móveis;Armários de Cozinha
12/01/2020;7618073;178167;SP;78,56999969;169,89999390;1;Aprovado;1P;B2W;0,00000;248,46999360;Tábua de Passar 2 Portas e Cabideiro Master Plus Zanzini;Armários Multiuso
06/01/2020;7531200;2086893;RJ;359,98999020;929,98999020;1;Aprovado;3P;MM;0,00000;1289,97998000;Sofá 5 Lugares Net Prestige Assento Retrátil e Reclinável 2,50M (L);Sofás
17/01/2020;7683214;446099;SP;65,19000244;191,89999390;1;Aprovado;1P;MM;0,00000;257,08999630;Cabeceira de Casal Extensível com Mesa de Cabeceira e 4 Gavetas Elegance Espresso Móveis;Cabeceiras
04/01/2020;7536778;497814;RS;78,33000183;485,00000000;1;Aprovado;1P;Mercado Livre;0,00000;563,33000180;Cama Infantil Babá Capitonê Tigus Baby;Camas
05/01/2020;7509815;545310;RN;261,29998780;1856,30004900;1;Aprovado;1P;B2W;0,00000;2117,60003700;Sala de Jantar Completa com Mesa e 8 Cadeiras Germany Espresso Móveis;Conjuntos de Mesas e Cadeiras de Jantar
11/01/2020;7606385;514221;SP;44,68000031;529,90002440;1;Aprovado;1P;B2W;0,00000;574,58002470;Guarda Roupa Casal 3 Portas com Espelho Santiago Plus Espresso Móveis;Guarda-Roupas
11/01/2020;7600096;1992453;SP;19,79999924;144,00000000;1;Aprovado;3P;MM;0,00000;163,79999920;Batedor 8 Unidades Porta Magnético Amortecimento Prendedor Fixador Cromado;Ferragens para Portas
07/01/2020;7549772;548016;SP;58,40999985;258,82000730;1;Aprovado;1P;Zoom;-12,94000;304,29000760;Escrivaninha com Estante 2 Gavetas Gabriela Espresso Móveis;Escrivaninhas
11/01/2020;7608810;304668;SC;27,29000092;82,90000153;1;Aprovado;1P;Mercado Livre;0,00000;110,19000240;Mini Processador Cadence Easy Cut Colors 220V;Processador de Alimentos
08/01/2020;7558831;252263;SP;101,22000120;676,90002440;1;Aprovado;1P;Magazine Luiza;-67,69000;710,43002320;Quarto de Bebê com Guarda Roupa 3 Portas Cômoda e Berço Faz de Conta Espresso Móveis;Conjuntos de Quarto
29/01/2020;7816759;470755;SP;24,80999947;71,90000153;1;Cancelado;1P;MM;0,00000;96,71000099;Mesa de Centro Redonda Retrô Brilhante Decor Móveis Bechara;Mesas de Centro
05/01/2020;7510491;278102;ES;103,93000030;259,89999390;1;Aprovado;1P;CNova;0,00000;363,82999420;Sapateira 1 Porta com Espelho Happy Espresso Móveis;Sapateiras
16/01/2020;7668778;555380;SP;96,94999695;419,79998780;2;Aprovado;1P;MM;-21,00000;495,74998470;Berço Mini Cama 2 em 1 Espresso Móveis;Berços
09/01/2020;7573753;525324;SP;37,77999878;312,98001100;2;Aprovado;1P;B2W;0,00000;350,76002500;Armário Multiuso com Chave 2 Portas 5 Prateleiras Paris Espresso Móveis;Armários Multiuso
02/01/2020;7467114;521883;SP;57,93999863;530,84002690;1;Cancelado;1P;MM;-79,63000;509,15002930;Conjunto para Banheiro Branco com Cuba Espelheira e Gaveteiro Espresso Móveis;Conjuntos de Banheiro
07/01/2020;7538046;554179;SP;145,35000610;726,90002440;1;Aprovado;1P;CNova;0,00000;872,25003050;Quarto de Bebê com Guarda Roupa 3 Portas Cômoda e Berço Aventura Doppio Móveis Flex Color;Conjuntos de Quarto
16/01/2020;7672155;205064;SP;44,20000076;96,95999908;1;Aprovado;1P;MM;0,00000;141,15999980;Painel para TV até 42 Polegadas com Suporte Universal Flash Artely;Painel para TV
26/01/2020;7788252;243731;RS;24,30999947;221,69999690;3;Aprovado;1P;Magazine Luiza;0,00000;246,00999640;Mesa de Cabeceira 3 Gavetas Maxi Evidência Móveis;Mesas de Cabeceira
21/01/2020;7724013;1123236;PR;50,59999847;598,02001950;3;Aprovado;3P;MM;0,00000;648,62001800;Papel de Parede Bobinex Coleção Renascer Cidade dos Bichos 6202 - Lyam Decor;Papel de Parede
21/01/2020;7736601;511354;SP;31,81999969;116,90000150;1;Aprovado;1P;Mercado Livre;0,00000;148,72000120;Painel para TV até 50 Polegadas Kenzo Móveis Bechara;Painel para TV
08/01/2020;7562156;533446;SP;34,06000137;179,89999390;1;Aprovado;1P;Magazine Luiza;-17,99000;195,96999550;Mesa Gamer Zetta Espresso Móveis;Escrivaninhas
13/01/2020;7633634;1884797;SP;0,00000000;333,79998780;2;Aprovado;3P;MM;0,00000;333,79998780;Arandela Candelabro de Cristal Maria Thereza transparente 1 Lâmpada;Iluminação Externa
20/01/2020;7719777;534250;ES;126,52999880;979,90002440;1;Aprovado;1P;Magazine Luiza;0,00000;1106,43002300;Conjunto Sala de Jantar Mesa Tampo MDF 6 Cadeiras Espanha Yescasa;Conjuntos de Mesas e Cadeiras de Jantar
02/01/2020;7466440;1037641;RJ;22,63999939;139,94999690;1;Aprovado;3P;MM;0,00000;162,58999630;Assento Sanitario Sabatini Branco Para Louça Icasa;Assentos Sanitários
30/01/2020;7828310;429414;SC;283,70999150;989,90002440;1;Aprovado;1P;CNova;0,00000;1273,61001600;Guarda Roupa Casal 6 Portas 8 Gavetas Sevilla Tcil Móveis;Guarda-Roupas
20/01/2020;7716934;104491;ES;108,75000000;149,89999390;1;Aprovado;1P;Mercado Livre;0,00000;258,64999390;Balcão para Escritório 2 Portas ME4103 Tecno Mobili;Balcão para Escritório
22/01/2020;7743418;195986;GO;180,52999880;329,89999390;1;Aprovado;1P;MM;-49,46000;460,96999270;Cama Casal Cabeceira com Detalhes Arezzo Rufato;Camas
27/01/2020;7792231;254251;SP;90,26999664;976,71002200;1;Aprovado;1P;MM;-48,84000;1018,14001900;Paneleiro 4 Portas Americana Nesher Móveis;Paneleiros
13/01/2020;7629322;538265;SP;62,54000092;529,90002440;1;Aprovado;1P;Magazine Luiza;0,00000;592,44002530;Balcão 2 Portas com pia Inox Itamaxi Itatiaia;Balcão de Cozinha
07/01/2020;7540481;281580;RJ;58,84000015;609,90002440;1;Aprovado;1P;B2W;-60,99000;607,75002290;Penteadeira Camarim com Espelho e Porta Objetos Bianca Fellicci;Penteadeiras
23/01/2020;7754963;1199541;SP;22,71999931;124,90000150;1;Aprovado;3P;MM;0,00000;147,62000080;Lixeira de inox 20 litros com pedal Coisas e Coisinhas;Lixeiras de Calçada
15/01/2020;7662902;279028;MG;70,45999908;176,89999390;1;Aprovado;1P;Mercado Livre;0,00000;247,35999300;Cama Solteiro Mônaco Tcil Móveis;Camas
13/01/2020;7636464;467064;SC;39,83000183;239,89999390;1;Aprovado;1P;MM;0,00000;279,72999570;Kit Alumina de 1,5 Metros para Porta de Madeira Escovado Geris;Fechaduras
09/01/2020;7580630;279135;SP;82,72000122;889,90002440;1;Cancelado;1P;MM;0,00000;972,62002560;Guarda Roupa Solteiro com Espelho 2 Portas de Correr Terrazo Yescasa;Guarda-Roupas
31/01/2020;7846990;1098363;SP;13,15999985;155,80000310;1;Aprovado;3P;MM;0,00000;168,96000290;Jogo De Lençol Imperial Cama Casal King 4 Peças Branco;Jogo de Cama
03/01/2020;7484779;276379;RJ;142,32000730;331,73001100;1;Em Aprovação;1P;Magazine Luiza;-49,76000;424,29002000;Guarda Roupa Casal 6 Portas 2 Gavetas Flash II Demóbile;Guarda-Roupas
26/01/2020;7783603;564992;MG;139,91999820;419,89999390;1;Aprovado;1P;B2W;0,00000;559,81999210;Guarda Roupa Casal 3 Portas de Correr com Espelho City of Lights Yescasa;Guarda-Roupas
29/01/2020;7826086;517184;MG;223,19000240;726,72998050;1;Aprovado;1P;Magazine Luiza;0,00000;949,91998290;Quarto de Bebê com Guarda Roupa 3 Portas Cômoda e Berço Faz de Conta Espresso Móveis;Conjuntos de Quarto
03/01/2020;7488784;514228;CE;294,80999760;691,15997310;1;Aprovado;1P;Magazine Luiza;0,00000;985,96997070;Guarda Roupa Casal 3 Portas com Espelho Porto Premium Espresso Móveis;Guarda-Roupas
12/01/2020;7618468;554968;PR;85,75000000;579,90002440;1;Aprovado;1P;Magazine Luiza;-57,99000;607,66002270;Estante Home para TV até 55 Polegadas Capuccino Móveis Florença;Estantes para TV e Home Theater
06/01/2020;7534401;172871;SP;55,33000183;488,10998540;1;Aprovado;1P;MM;0,00000;543,43998720;Conjunto Sala de Jantar Mesa e 4 Cadeiras Caju Viero;Conjuntos de Mesas e Cadeiras de Jantar
30/01/2020;7835305;2167687;SP;30,29999924;106,90000150;1;Aprovado;3P;MM;0,00000;137,20000080;Porta Tempero de Madeira;Acessórios para Utensílios de Cozinha
19/01/2020;7706277;1123236;PR;50,59999847;598,02001950;3;Cancelado;3P;MM;0,00000;648,62001800;Papel de Parede Bobinex Coleção Renascer Cidade dos Bichos 6202 - Lyam Decor;Papel de Parede
07/01/2020;7538053;1681855;RJ;199,99000550;719,98999020;1;Cancelado;3P;MM;-118,49000;919,97999570;Sofá Retrátil 3 Lugares 2,20M Palazzo;Sofás
13/01/2020;7634940;243889;SP;49,18999863;135,89999390;1;Aprovado;1P;Magazine Luiza;0,00000;185,08999250;Cômoda 5 Gavetas Maxi Evidência Móveis;Cômodas
12/01/2020;7619854;1968402;SP;49,99000168;139,99000550;1;Aprovado;3P;MM;0,00000;189,98000720;Mesa de Cabeceira Luxo II Freijo EJ Móveis 4 gavetas;Mesas de Cabeceira
14/01/2020;7637968;293748;RJ;66,05000305;272,92001340;1;Aprovado;1P;Mercado Livre;0,00000;338,97001650;Bicama Solteiro Funny III Conquista Móveis;Camas
24/01/2020;7762063;534802;RN;221,27000430;309,89999390;1;Em Aprovação;1P;Magazine Luiza;0,00000;531,16999820;Buffet 3 Portas com Moldura Painel Miriam Espresso Móveis;Buffets
15/01/2020;7652779;513243;SP;66,76999664;468,52999880;1;Cancelado;1P;MM;0,00000;535,29999540;Cômoda 6 Gavetas Horizontal Maggiore New Móveis Lopas;Cômodas
06/01/2020;7521687;481166;PI;157,32000730;432,39999390;1;Aprovado;1P;Magazine Luiza;0,00000;589,72000120;Escrivaninha com 8 Nichos Nero Artany;Escrivaninhas
12/01/2020;7613896;311579;SP;0,00000000;274,79998780;1;Aprovado;1P;MM;0,00000;274,79998780;Cozinha Completa 2 Peças Evidência Móveis;Armários de Cozinha
31/01/2020;7845627;2140786;RS;95,00000000;425,89999390;1;Aprovado;3P;MM;0,00000;520,89999390;Buffet 4 Portas Classic Retrô;Buffets
21/01/2020;7722530;325050;RS;66,25000000;309,89999390;1;Cancelado;1P;MM;0,00000;376,14999390;Mesa de Jantar 4 Lugares Tampo MDF/Vidro Napoli Leifer;Mesas
31/01/2020;7841128;1709172;SP;48,61999893;287,16000370;1;Cancelado;3P;MM;0,00000;335,78000260;Tapete Sisal Sala 2,00 x 3,00 Antiderrapante Clean S-477;Tapetes
22/01/2020;7736408;513863;SP;0,00000000;265,89999390;1;Cancelado;1P;MM;0,00000;265,89999390;Mesa Gamer 1 Gaveta DRX 9000 Espresso Móveis;Escrivaninhas
23/01/2020;7752491;521896;MG;50,61999893;199,89999390;1;Cancelado;1P;B2W;-10,00000;240,51999280;Rack com Painel para TV até 32 Polegadas e Mesa de Centro Star Artely;Rack com Painel
08/01/2020;7554513;554209;ES;85,01999664;532,86999510;1;Aprovado;1P;B2W;0,00000;617,88999180;Guarda Roupa Casal com Espelho 3 Portas de Correr Zeus Macchiato Móveis;Guarda-Roupas
13/01/2020;7627000;211672;SP;45,59000015;96,90000153;1;Em Aprovação;1P;Magazine Luiza;-9,69000;132,80000210;Painel para TV até 42 Polegadas com Suporte Universal Flash Artely;Painel para TV
19/01/2020;7702116;2126029;RS;36,08000183;79,90000153;1;Aprovado;3P;MM;0,00000;115,98000340;Jogo De Lençol Cetim Casal Queen 4 Peças;Lençol
09/01/2020;7580510;2097956;SP;45,00000000;223,74000550;1;Aprovado;3P;MM;0,00000;268,74000550;Aparador Cantinho do Café Classic - Freijó/Off White;Aparadores
12/01/2020;7622808;274255;SP;40,24000168;424,89999390;1;Aprovado;1P;B2W;0,00000;465,13999560;Mesa para Sala de Jantar 6 Lugares Tampo em Vidro Alana 130cm Cimol;Mesas
29/01/2020;7824591;1237463;SC;28,81999969;34,00000000;1;Aprovado;3P;MM;-50,57000;62,81999969;Spot Cubo 110 Branco de Sobrepor 12,5x12,5cm;Spots
25/01/2020;7777896;362140;SP;118,33999630;1039,90002400;1;Aprovado;1P;MM;0,00000;1158,24002100;Conjunto Sala de Jantar Mesa Tampo de Vidro 6 Cadeiras Classic Cel Móveis;Conjuntos de Mesas e Cadeiras de Jantar
19/01/2020;7698122;2291372;SP;81,23000336;1025,43005400;1;Cancelado;3P;MM;0,00000;1106,66005700;Kit 6 Cadeiras Confort em Madeira de Lei Maciça;Cadeiras
11/01/2020;7600298;481500;SP;32,66999817;155,89999390;1;Aprovado;1P;B2W;-15,59000;172,97999190;Escrivaninha 90cm Porto Espresso Móveis;Escrivaninhas
19/01/2020;7705616;445290;SP;56,95000076;170,89999390;1;Aprovado;1P;B2W;-8,55000;219,29999450;Balcão de Cozinha 2 Portas 3 Gavetas Carolina Espresso Móveis;Balcão de Cozinha
07/01/2020;7536237;545842;SP;127,06999970;501,61999510;1;Cancelado;1P;MM;0,00000;628,68999480;Guarda Roupa Casal com Espelho 3 Portas 2 Gavetas Istambul Espresso Móveis;Guarda-Roupas
17/01/2020;7687812;1803228;PR;0,00000000;998,00000000;2;Aprovado;3P;MM;0,00000;998,00000000;Conjunto para Banheiro Gabinete Suspenso e Gaveteiro Completo com Nicho e Cuba 80cm;Gabinetes para Banheiro
25/01/2020;7773686;198076;RJ;67,26000214;175,19000240;1;Aprovado;1P;MM;0,00000;242,45001220;Escrivaninha 1 Porta 1 Gaveta Melissa Permobili;Escrivaninhas
30/01/2020;7831917;380789;PR;74,15000153;429,79998780;1;Aprovado;1P;MM;-21,49000;482,45998930;Conjunto Rack para TV 42 Polegadas e Estante 6 Nichos 380789 Espresso Móveis;Racks
18/01/2020;7696768;554179;RJ;198,77999880;726,90002440;1;Cancelado;1P;CNova;0,00000;925,68002320;Quarto de Bebê com Guarda Roupa 3 Portas Cômoda e Berço Aventura Doppio Móveis Flex Color;Conjuntos de Quarto
19/01/2020;7703584;279030;SP;121,80000310;698,79998780;4;Aprovado;1P;MM;0,00000;820,59997560;Cama Casal Mônaco Tcil Móveis;Camas
16/01/2020;7673989;276380;SP;65,80999756;320,89999390;1;Aprovado;1P;MM;0,00000;386,70999150;Guarda Roupa Casal 6 Portas 2 Gavetas Flash II Demóbile;Guarda-Roupas
22/01/2020;7738720;1733401;RS;44,18000031;599,96997070;3;Aprovado;3P;MM;0,00000;644,14997100;Cadeira Eiffel Office Base Giratória;Cadeiras de Escritório
01/01/2020;7455094;1919813;RJ;23,38999939;205,19999690;1;Aprovado;3P;MM;0,00000;228,58999630;Capa Protetora para Sofá de 4 Lugares em Gorgurão;Capas Protetoras para Sofá
10/01/2020;7594913;429414;SP;99,55999756;1089,90002400;1;Aprovado;1P;B2W;0,00000;1189,46002200;Guarda Roupa Casal 6 Portas 8 Gavetas Sevilla Tcil Móveis;Guarda-Roupas
23/01/2020;7755174;283410;SP;196,41000370;1115,89001500;1;Aprovado;1P;MM;-149,97265;1162,32736900;Guarda Roupa Casal 3 Portas 6 Gavetas Milano Nobre Yescasa;Guarda-Roupas
08/01/2020;7557130;329640;PR;49,84999847;244,89999390;1;Aprovado;1P;Ricardo Eletro;0,00000;294,74999240;Berço Mini Cama com Suporte Mosquiteiro Rodial;Berços
05/01/2020;7512398;555380;SP;54,99000168;200,94999690;1;Aprovado;1P;Magazine Luiza;-30,14000;225,79999920;Berço Mini Cama 2 em 1 Espresso Móveis;Berços
04/01/2020;7502007;1801536;RS;74,05000305;339,58999630;1;Aprovado;3P;MM;0,00000;413,63999940;Cristaleira com Porta Garrafas 2 Portas Scala Móveis Bechara;Cristaleiras
17/01/2020;7685211;211501;SP;38,52999878;98,90000153;1;Aprovado;1P;MM;-14,84000;122,59000030;Mesa de Cabeceira 1 Gaveta RT 3019 Movelbento;Mesas de Cabeceira
24/01/2020;7765290;250361;SP;73,48000336;153,89999390;1;Aprovado;1P;MM;0,00000;227,37999730;Cabeceira Casal com 1 Mesa de Apoio 1 Gaveta London Demóbile;Cabeceiras
07/01/2020;7539054;1977627;PR;16,97999954;34,90000153;1;Aprovado;3P;MM;0,00000;51,88000107;Conversor Audio Digital Analogico Toslink Cabo Optico e RCA;Utilidades para Áudio e Vídeo
14/01/2020;7643735;103752;SP;58,77000046;219,89999390;1;Aprovado;1P;MM;0,00000;278,66999440;Escrivaninha 2 Gavetas 1 Prateleira Malta Politorno;Escrivaninhas
30/01/2020;7835988;1628615;PR;17,93000031;147,88999940;1;Cancelado;3P;MM;0,00000;165,81999970;Kit 3 Pendentes Vegas;Lustres e Pendentes
13/01/2020;7631008;256412;SP;0,00000000;339,89999390;1;Aprovado;1P;CNova;0,00000;339,89999390;Poltrona do Papai Retrátil e Reclinável Espresso Móveis;Poltronas
08/01/2020;7550485;356512;RS;41,93000031;139,89999390;1;Aprovado;1P;Mercado Livre;0,00000;181,82999420;Penteadeira Camarim Suspensa 2 Gavetas Mila Yescasa;Penteadeiras
30/01/2020;7834908;545842;PR;136,08999630;501,61999510;1;Aprovado;1P;Magazine Luiza;-50,16000;587,54999160;Guarda Roupa Casal com Espelho 3 Portas 2 Gavetas Istambul Espresso Móveis;Guarda-Roupas
14/01/2020;7638438;468880;PR;93,68000031;799,90002440;1;Aprovado;1P;Magazine Luiza;0,00000;893,58002470;Lavadora Semiautomática Plus Pioneira 4,5Kg Mueller 220V;Lavadoras de Roupas
16/01/2020;7671877;348744;SP;39,00000000;138,41000370;1;Aprovado;1P;B2W;0,00000;177,41000370;Gabinete de Coluna 1 Porta Pequin Móveis Bechara;Gabinetes para Banheiro
22/01/2020;7742676;2166137;RJ;71,88999939;2399,00000000;1;Cancelado;3P;MM;0,00000;2470,88999900;Smart TV LED 50 Polegadas Samsung Un50Ru7100Gxzd, 4K Hdr, Wi-Fi, USB, HDMI, Bluetooth, 60Hz;TVs
24/01/2020;7769305;1019980;SC;0,00000000;571,90002440;1;Cancelado;3P;MM;0,00000;571,90002440;Coifa de Parede Philco Pco60G Glass 60cm 127V;Coifas
22/01/2020;7738901;1793752;SP;65,00000000;193,35000610;1;Aprovado;3P;MM;0,00000;258,35000610;Mesa para Computador Notebook Pc Gamer Kombat Preto Vermelho - Lyam Decor;Escrivaninhas
03/01/2020;7477055;221836;SP;0,00000000;249,89999390;1;Aprovado;1P;CNova;0,00000;249,89999390;Cômoda 5 Gavetas Premium Tcil Móveis;Cômodas
09/01/2020;7579832;538092;RS;68,13999939;259,89999390;1;Aprovado;1P;Magazine Luiza;0,00000;328,03999330;Cômoda 5 Gavetas Florença Tcil Móveis;Cômodas
07/01/2020;7536229;290743;RJ;67,51000214;141,89999390;1;Cancelado;1P;MM;0,00000;209,40999600;Painel pra TV até 43 Polegadas Ipê Linea Brasil;Painel para TV
20/01/2020;7723273;304605;RS;38,74000168;71,90000153;1;Aprovado;1P;Mercado Livre;0,00000;110,64000320;Máquina Cadence de Waffle 220V;Máquinas de Waffle
28/01/2020;7806623;2010273;SP;27,95999908;287,79998780;2;Aprovado;3P;MM;0,00000;315,75998690;Arandela 2 Fachos Regulável Led Garantia De 5 Anos - Luminária Marrom St423;Iluminação Externa
08/01/2020;7562384;531092;SP;0,00000000;379,89999390;1;Aprovado;1P;MM;0,00000;379,89999390;Rack com Painel para TV até 60 Polegadas Samba Yescasa;Rack com Painel
29/01/2020;7823610;281675;GO;127,19000240;285,89999390;1;Cancelado;1P;MM;0,00000;413,08999630;Gabinete para Banheiro com Cuba e Espelheira Baden Móveis Bechara;Conjuntos de Banheiro
03/01/2020;7470451;531092;SP;0,00000000;329,89999390;1;Cancelado;1P;CNova;0,00000;329,89999390;Rack com Painel para TV até 60 Polegadas Samba Yescasa;Rack com Painel
23/01/2020;7759993;537672;RJ;139,03999330;149,89999390;1;Cancelado;1P;CNova;0,00000;288,93998720;Cama Casal Grecia Espresso Móveis;Camas
07/01/2020;7542864;309922;PR;61,90999985;209,89999390;1;Aprovado;1P;MM;-20,99000;250,81999370;Escrivaninha Multifuncional 2 em 1 com 4 Nichos HO-2904 Home Office Espresso Móveis;Escrivaninhas
27/01/2020;7794431;1786265;SC;55,00000000;189,91000370;1;Cancelado;3P;MM;0,00000;244,91000370;Kit Mesa Bistrô Preto Tampo Branco 2 Banquetas Preto Assento Marrom;
13/01/2020;7624934;1609550;SP;30,90999985;94,90000153;1;Aprovado;3P;MM;0,00000;125,81000140;Kit Edredom Aconchego Casal Queen 6 Peças;Edredom
02/01/2020;7461796;283882;BA;158,30000310;369,89999390;1;Aprovado;1P;Magazine Luiza;-55,48000;472,71999740;Rack com Painel para TV até 60 Polegadas Samba Yescasa;Rack com Painel
27/01/2020;7796731;2164898;SP;34,50999832;249,89999390;1;Aprovado;3P;MM;0,00000;284,40999220;Cadeira Presidente 0030-Msc Giratória e Regulagem de Altura A Gás Preta - Travel Max;Cadeiras de Escritório
07/01/2020;7547363;290487;SP;70,98000336;245,85000610;1;Aprovado;1P;MM;-36,88000;279,95000950;Estante para Livros 4 Prateleiras HO-2907 Home Office Espresso Móveis;Estantes
07/01/2020;7540115;329741;MA;182,52000430;305,89999390;1;Cancelado;1P;Magazine Luiza;0,00000;488,41999820;Rack para TV até 55 Polegadas 2 Gavetas Dublin Espresso Móveis;Racks
06/01/2020;7530374;1792849;SP;33,40000153;519,00000000;1;Aprovado;3P;MM;0,00000;552,40000150;Roçadeira Lateral a Gasolina - 2.17 HP, 52 CC - RN52L;Roçadeiras
15/01/2020;7658183;521819;SP;72,48999786;289,89999390;1;Aprovado;1P;CNova;0,00000;362,38999180;Guarda Roupa Casal 6 Portas 1 Porta Basculante 1 Gaveta Dallas Espresso Móveis;Guarda-Roupas
04/01/2020;7498750;1741389;RS;38,36999893;99,00000000;1;Cancelado;3P;MM;0,00000;137,36999890;Quadro Decorativo Céu Mar Sol 129x61 5 Peças;Quadros
17/01/2020;7684361;522379;SC;52,52999878;263,89999390;1;Aprovado;1P;Mercado Livre;0,00000;316,42999270;Cristaleira com Porta Garrafas 2 Portas Scala Móveis Bechara;Cristaleiras
10/01/2020;7591770;510388;SP;9,03999996;579,90002440;1;Aprovado;1P;B2W;0,00000;588,94002440;Guarda Roupa Casal com Cabeceira Baú 5 Portas 3 Gavetas e Prateleiras Cancun Espresso Móveis;Guarda-Roupas
10/01/2020;7585035;2247579;SP;28,39999962;99,00000000;1;Cancelado;3P;MM;0,00000;127,39999960;Quadro Decorativo 122x60 Sala Quarto Árvore Grande Branca;Quadros
28/01/2020;7814475;2313209;RJ;154,00000000;244,00000000;1;Aprovado;3P;MM;0,00000;398,00000000;Calçadeira Recamier Baú Solteiro 90cm Sofia Suede Azul Turquesa;Calçadeiras
17/01/2020;7687188;146882;SP;83,52999878;449,89999390;1;Aprovado;1P;Magazine Luiza;0,00000;533,42999270;Painel para TVs até 60 Polegadas com LED 2 Prateleiras de Vidro Veneza Yescasa;Painel para TV
02/01/2020;7462566;279052;SP;143,55999760;160,33999630;1;Aprovado;1P;MM;0,00000;303,89999390;Painel para TV até 42 Polegadas Açores Caemmun;Painel para TV
14/01/2020;7640971;334590;RJ;52,68000031;192,89999390;1;Aprovado;1P;B2W;0,00000;245,57999420;Armário Multiuso 1 Porta  e 4 Prateleiras Jasmim Yescasa;Armários Multiuso
16/01/2020;7664000;2427338;SP;22,79999924;78,90000153;1;Aprovado;3P;MM;0,00000;101,70000080;Cortina Blackout Bege 2,80 m x 2,30 m;Cortinas
